customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score
C102025,2025-04-11,6,21034.0,157,2,4,4,244
C102026,2023-10-23,1,892.0,693,1,1,1,111
C102027,2024-09-30,3,8166.0,350,1,2,2,122
C102028,2025-09-06,3,3823.0,9,4,2,1,421
C102029,2025-03-21,5,18345.0,178,2,3,4,234
C102030,2025-07-17,6,10401.0,60,4,4,3,443
C102031,2025-05-13,6,10707.0,125,3,4,3,343
C102032,2024-11-23,2,7392.0,296,2,1,2,212
C102033,2024-04-05,3,4414.0,528,1,2,1,121
C102034,2023-10-07,2,5406.0,709,1,1,2,112
C102035,2025-06-17,6,14259.0,90,3,4,4,344
C102036,2024-07-20,2,4927.0,422,1,1,1,111
C102037,2024-08-20,3,10274.0,391,1,2,3,123
C102038,2025-06-05,2,3721.0,102,3,1,1,311
C102039,2023-02-25,1,886.0,933,1,1,1,111
C102040,2024-11-20,5,14050.0,299,2,3,4,234
C102041,2023-12-17,2,9653.0,638,1,1,3,113
C102042,2025-04-16,4,5489.0,152,3,3,2,332
C102043,2024-03-03,1,10880.0,561,1,1,3,113
C102044,2024-02-23,3,4295.0,570,1,2,1,121
C102045,2025-05-09,8,21104.0,129,3,4,4,344
C102046,2025-05-27,4,8100.0,111,3,3,2,332
C102047,2025-08-14,3,10565.0,32,4,2,3,423
C102048,2025-01-05,4,22335.0,253,2,3,4,234
C102049,2025-06-27,2,2793.0,80,3,1,1,311
C102050,2024-10-11,1,1750.0,339,1,1,1,111
C102051,2025-09-06,4,7521.0,9,4,3,2,432
C102052,2023-02-01,1,1536.0,957,1,1,1,111
C102053,2025-05-16,3,4976.0,122,3,2,1,321
C102054,2024-07-11,3,14692.0,431,1,2,4,124
C102055,2025-06-02,4,4321.0,105,3,3,1,331
C102056,2025-04-12,8,16691.0,156,2,4,4,244
C102057,2025-06-15,4,8550.0,92,3,3,2,332
C102058,2023-08-03,4,12070.0,774,1,3,3,133
C102059,2025-07-28,4,8422.0,49,4,3,2,432
C102060,2025-09-09,6,21016.0,6,4,4,4,444
C102061,2025-08-20,6,9781.0,26,4,4,3,443
C102062,2025-07-19,6,23334.0,58,4,4,4,444
C102063,2025-07-25,10,19269.0,52,4,4,4,444
C102064,2025-07-27,5,11985.0,50,4,3,3,433
C102065,2023-01-20,1,3036.0,969,1,1,1,111
C102066,2023-11-30,2,5669.0,655,1,1,2,112
C102067,2025-04-01,5,11982.0,167,2,3,3,233
C102068,2025-06-18,4,7096.0,89,3,3,2,332
C102069,2025-02-17,1,1229.0,210,2,1,1,211
C102070,2024-12-21,4,11062.0,268,2,3,3,233
C102071,2024-09-19,3,6294.0,361,1,2,2,122
C102072,2025-06-30,5,15031.0,77,3,4,4,344
C102073,2025-08-03,7,14355.0,43,4,4,4,444
C102074,2025-03-05,5,11969.0,194,2,4,3,243
C102075,2025-05-22,3,10398.0,116,3,2,3,323
C102076,2025-06-06,6,7493.0,101,3,4,2,342
C102078,2025-06-07,4,11654.0,100,3,3,3,333
C102079,2025-06-16,6,18101.0,91,3,4,4,344
C102080,2025-08-04,3,9770.0,42,4,2,3,423
C102081,2025-08-17,4,5915.0,29,4,3,2,432
C102082,2025-08-20,2,5508.0,26,4,1,2,412
C102083,2025-03-17,3,7424.0,182,2,2,2,222
C102084,2025-05-10,4,12308.0,128,3,3,3,333
C102085,2023-01-18,1,2291.0,971,1,1,1,111
C102086,2025-06-23,6,10388.0,84,3,4,3,343
C102087,2024-09-19,3,5284.0,361,1,2,1,121
C102088,2025-07-09,5,11219.0,68,3,4,3,343
C102089,2025-02-17,7,15440.0,210,2,4,4,244
C102090,2024-05-19,1,1161.0,484,1,1,1,111
C102091,2025-09-13,5,15929.0,2,4,4,4,444
C102092,2024-10-24,4,12961.0,326,1,3,3,133
C102093,2024-11-06,7,17635.0,313,2,4,4,244
C102094,2025-04-23,7,24035.0,145,3,4,4,344
C102095,2024-02-26,1,929.0,567,1,1,1,111
C102096,2023-12-30,5,9319.0,625,1,4,3,143
C102097,2025-08-04,4,10704.0,42,4,3,3,433
C102098,2025-08-04,5,9933.0,42,4,4,3,443
C102099,2025-08-19,4,20100.0,27,4,3,4,434
C102100,2025-05-26,8,12985.0,112,3,4,3,343
C102101,2023-08-07,1,3924.0,770,1,1,1,111
C102102,2025-07-31,3,4311.0,46,4,2,1,421
C102103,2025-06-30,3,12177.0,77,3,2,3,323
C102104,2025-06-05,6,18083.0,102,3,4,4,344
C102105,2024-02-25,5,20132.0,568,1,4,4,144
C102106,2025-04-10,2,4606.0,158,2,1,1,211
C102107,2024-11-20,4,7397.0,299,2,3,2,232
C102108,2025-08-02,4,9688.0,44,4,3,3,433
C102109,2025-01-03,3,3425.0,255,2,2,1,221
C102110,2024-10-12,4,12066.0,338,1,3,3,133
C102111,2025-08-30,6,26343.0,16,4,4,4,444
C102112,2025-07-20,3,2947.0,57,4,2,1,421
C102113,2025-06-29,3,4485.0,78,3,2,1,321
C102114,2025-06-28,5,7696.0,79,3,4,2,342
C102115,2025-01-26,4,10369.0,232,2,3,3,233
C102116,2024-12-09,6,17375.0,280,2,4,4,244
C102117,2024-10-21,2,3646.0,329,1,1,1,111
C102118,2025-04-26,4,9873.0,142,3,3,3,333
C102119,2024-10-14,1,4792.0,336,1,1,1,111
C102120,2025-02-12,3,3622.0,215,2,2,1,221
C102121,2025-01-21,7,19281.0,237,2,4,4,244
C102122,2025-07-22,4,8217.0,55,4,3,2,432
C102123,2025-02-06,5,4189.0,221,2,4,1,241
C102124,2025-07-30,3,10370.0,47,4,2,3,423
C102125,2025-04-06,5,10570.0,162,2,4,3,243
C102126,2025-08-15,5,10578.0,31,4,4,3,443
C102127,2025-07-30,1,6231.0,47,4,1,2,412
C102128,2024-01-13,1,1450.0,611,1,1,1,111
C102129,2025-08-11,2,2961.0,35,4,1,1,411
C102130,2024-07-09,2,4678.0,433,1,1,1,111
C102131,2025-07-08,6,8824.0,69,3,4,2,342
C102132,2025-08-28,5,10986.0,18,4,4,3,443
C102133,2025-05-18,5,12997.0,120,3,4,3,343
C102134,2025-08-28,6,10909.0,18,4,4,3,443
C102135,2025-07-24,5,12693.0,53,4,4,3,443
C102136,2025-01-04,2,2579.0,254,2,1,1,211
C102137,2025-05-19,2,4332.0,119,3,1,1,311
C102138,2025-01-31,5,16406.0,227,2,4,4,244
C102139,2023-11-30,1,482.0,655,1,1,1,111
C102140,2024-01-16,1,1484.0,608,1,1,1,111
C102141,2024-07-14,1,1980.0,428,1,1,1,111
C102142,2025-08-29,10,36778.0,17,4,4,4,444
C102143,2024-11-09,3,5262.0,310,2,2,1,221
C102144,2024-07-20,6,15758.0,422,1,4,4,144
C102146,2025-07-24,4,10307.0,53,4,3,3,433
C102147,2025-05-04,4,10727.0,134,3,3,3,333
C102148,2023-02-25,1,2517.0,933,1,1,1,111
C102149,2025-01-30,2,2759.0,228,2,1,1,211
C102150,2023-06-24,1,2832.0,814,1,1,1,111
C102151,2025-09-07,6,12047.0,8,4,4,3,443
C102152,2025-07-27,4,8551.0,50,4,3,2,432
C102153,2024-10-18,4,16988.0,332,1,3,4,134
C102154,2025-07-12,4,7339.0,65,4,3,2,432
C102155,2023-12-04,2,2894.0,651,1,1,1,111
C102156,2025-08-30,4,5019.0,16,4,3,1,431
C102157,2025-09-12,3,8108.0,3,4,2,2,422
C102158,2023-12-20,2,3340.0,635,1,1,1,111
C102159,2024-04-07,3,13742.0,526,1,2,4,124
C102160,2024-09-16,8,26059.0,364,1,4,4,144
C102161,2024-09-14,3,6727.0,366,1,2,2,122
C102162,2025-04-17,3,8392.0,151,3,2,2,322
C102163,2025-06-18,5,12726.0,89,3,4,3,343
C102164,2025-05-26,6,7692.0,112,3,4,2,342
C102165,2025-08-01,4,4771.0,45,4,3,1,431
C102166,2025-08-04,2,5803.0,42,4,1,2,412
C102167,2024-10-18,3,7350.0,332,1,2,2,122
C102168,2024-09-30,4,13102.0,350,1,3,3,133
C102169,2025-02-27,6,11332.0,200,2,4,3,243
C102170,2025-09-02,5,8672.0,13,4,4,2,442
C102171,2024-12-15,1,1314.0,274,2,1,1,211
C102172,2025-03-26,5,18207.0,173,2,4,4,244
C102173,2023-05-31,1,3072.0,838,1,1,1,111
C102174,2025-08-13,2,3587.0,33,4,1,1,411
C102175,2024-12-08,5,13504.0,281,2,4,3,243
C102176,2025-06-07,2,2235.0,100,3,1,1,311
C102177,2024-03-16,1,1185.0,548,1,1,1,111
C102178,2025-07-24,8,20624.0,53,4,4,4,444
C102179,2025-06-07,3,10488.0,100,3,2,3,323
C102180,2025-07-23,7,19504.0,54,4,4,4,444
C102181,2025-08-25,4,12094.0,21,4,3,3,433
C102182,2025-06-17,3,4917.0,90,3,2,1,321
C102183,2024-11-13,2,3614.0,306,2,1,1,211
C102184,2024-08-23,2,3842.0,388,1,1,1,111
C102185,2025-03-17,4,16442.0,182,2,3,4,234
C102186,2025-02-23,3,5631.0,204,2,2,2,222
C102187,2024-09-29,5,7446.0,351,1,4,2,142
C102188,2025-08-30,4,6940.0,16,4,3,2,432
C102190,2025-07-09,2,2443.0,68,3,1,1,311
C102191,2025-08-06,4,11025.0,40,4,3,3,433
C102192,2024-10-27,2,6023.0,323,1,1,2,112
C102193,2024-06-03,3,6775.0,469,1,2,2,122
C102194,2025-03-18,7,15213.0,181,2,4,4,244
C102195,2025-07-24,3,6592.0,53,4,2,2,422
C102196,2025-09-14,6,19884.0,1,4,4,4,444
C102197,2025-04-16,4,6149.0,152,3,3,2,332
C102198,2024-07-19,3,4550.0,423,1,2,1,121
C102199,2024-11-24,2,5320.0,295,2,1,1,211
C102200,2023-02-27,1,7084.0,931,1,1,2,112
C102201,2025-08-19,4,13563.0,27,4,3,3,433
C102202,2025-06-16,4,10329.0,91,3,3,3,333
C102203,2025-05-31,4,7396.0,107,3,3,2,332
C102204,2024-09-08,3,5064.0,372,1,2,1,121
C102205,2025-04-05,5,7440.0,163,2,4,2,242
C102206,2025-06-04,3,9828.0,103,3,2,3,323
C102207,2025-08-02,1,852.0,44,4,1,1,411
C102208,2025-03-13,6,18796.0,186,2,4,4,244
C102209,2025-03-18,7,16745.0,181,2,4,4,244
C102210,2025-03-27,3,4379.0,172,2,2,1,221
C102211,2024-05-03,2,3155.0,500,1,1,1,111
C102212,2025-05-31,5,7047.0,107,3,4,2,342
C102213,2025-03-04,3,7581.0,195,2,2,2,222
C102214,2025-06-18,2,1947.0,89,3,1,1,311
C102215,2025-06-03,3,14839.0,104,3,2,4,324
C102216,2025-07-26,4,12126.0,51,4,3,3,433
C102217,2025-07-27,3,6747.0,50,4,2,2,422
C102218,2025-07-25,2,4537.0,52,4,1,1,411
C102219,2025-07-22,4,9132.0,55,4,3,2,432
C102220,2025-09-13,2,3747.0,2,4,1,1,411
C102221,2023-08-25,1,2526.0,752,1,1,1,111
C102222,2025-07-26,3,7277.0,51,4,2,2,422
C102223,2024-05-14,4,10722.0,489,1,3,3,133
C102224,2025-09-07,6,22559.0,8,4,4,4,444
C102225,2025-08-20,6,12086.0,26,4,4,3,443
C102226,2024-06-16,4,7569.0,456,1,3,2,132
C102227,2025-06-06,5,11319.0,101,3,4,3,343
C102228,2025-02-08,9,23956.0,219,2,4,4,244
C102231,2025-01-13,4,3801.0,245,2,3,1,231
C102232,2023-02-26,1,3300.0,932,1,1,1,111
C102233,2025-07-15,8,18057.0,62,4,4,4,444
C102234,2025-05-15,4,8361.0,123,3,3,2,332
C102235,2025-04-19,2,2870.0,149,3,1,1,311
C102236,2024-08-27,1,4040.0,384,1,1,1,111
C102237,2023-11-15,2,3528.0,670,1,1,1,111
C102238,2024-03-24,1,4833.0,540,1,1,1,111
C102239,2025-07-17,4,9183.0,60,4,3,2,432
C102240,2025-08-30,2,10430.0,16,4,1,3,413
C102241,2025-08-09,6,11073.0,37,4,4,3,443
C102242,2025-03-13,3,4501.0,186,2,2,1,221
C102243,2025-09-12,10,25728.0,3,4,4,4,444
C102244,2023-07-27,2,3623.0,781,1,1,1,111
C102245,2025-05-04,4,10322.0,134,3,3,3,333
C102246,2025-08-15,5,8115.0,31,4,4,2,442
C102247,2025-04-01,2,5252.0,167,2,1,1,211
C102248,2025-08-20,5,13966.0,26,4,4,4,444
C102249,2025-05-15,6,22775.0,123,3,4,4,344
C102250,2025-08-19,1,1144.0,27,4,1,1,411
C102251,2025-03-30,7,23139.0,169,2,4,4,244
C102252,2025-04-05,4,18311.0,163,2,3,4,234
C102253,2025-07-25,3,6433.0,52,4,2,2,422
C102254,2025-08-17,3,4883.0,29,4,2,1,421
C102255,2024-09-19,3,7038.0,361,1,2,2,122
C102256,2025-07-14,4,12814.0,63,4,3,3,433
C102257,2025-02-05,1,2967.0,222,2,1,1,211
C102258,2025-07-17,6,9430.0,60,4,4,3,443
C102259,2025-07-28,2,4230.0,49,4,1,1,411
C102260,2025-07-31,6,17305.0,46,4,4,4,444
C102261,2025-07-07,5,11103.0,70,3,4,3,343
C102262,2025-09-01,5,17189.0,14,4,4,4,444
C102263,2024-11-15,6,11810.0,304,2,4,3,243
C102264,2025-08-03,7,19236.0,43,4,4,4,444
C102265,2025-07-31,5,15521.0,46,4,4,4,444
C102266,2025-03-06,4,6724.0,193,2,3,2,232
C102267,2024-01-09,1,1143.0,615,1,1,1,111
C102268,2025-08-08,8,20394.0,38,4,4,4,444
C102269,2024-07-11,4,4890.0,431,1,3,1,131
C102271,2024-08-22,3,5900.0,389,1,2,2,122
C102272,2025-02-07,3,9315.0,220,2,2,3,223
C102273,2025-02-21,5,14720.0,206,2,4,4,244
C102274,2025-08-31,5,18516.0,15,4,4,4,444
C102275,2023-07-29,3,9214.0,779,1,2,2,122
C102276,2025-04-10,3,10608.0,158,2,2,3,223
C102277,2025-04-28,2,7122.0,140,3,1,2,312
C102278,2025-06-13,5,9231.0,94,3,4,3,343
C102279,2025-04-27,5,13170.0,141,3,4,3,343
C102280,2025-01-27,7,21001.0,231,2,4,4,244
C102281,2025-02-18,5,13816.0,209,2,4,4,244
C102282,2025-07-28,5,10981.0,49,4,4,3,443
C102283,2025-05-26,5,10231.0,112,3,4,3,343
C102284,2024-09-28,3,6422.0,352,1,2,2,122
C102285,2025-08-14,4,8209.0,32,4,3,2,432
C102286,2025-05-07,8,25840.0,131,3,4,4,344
C102287,2024-11-26,5,18411.0,293,2,4,4,244
C102288,2025-02-14,3,10167.0,213,2,2,3,223
C102289,2025-07-21,4,4966.0,56,4,3,1,431
C102290,2025-04-17,6,21647.0,151,3,4,4,344
C102291,2024-12-10,9,22594.0,279,2,4,4,244
C102292,2025-06-06,5,12123.0,101,3,4,3,343
C102293,2024-05-01,5,12553.0,502,1,4,3,143
C102294,2025-08-14,1,5208.0,32,4,1,1,411
C102295,2025-07-13,4,10367.0,64,4,3,3,433
C102296,2025-08-22,5,8341.0,24,4,4,2,442
C102297,2025-04-12,6,9103.0,156,2,4,2,242
C102298,2024-11-12,1,1628.0,307,2,1,1,211
C102299,2025-05-21,3,8851.0,117,3,2,2,322
C102300,2025-03-08,2,6970.0,191,2,1,2,212
C102302,2025-09-06,5,10605.0,9,4,4,3,443
C102303,2025-06-11,4,6701.0,96,3,3,2,332
C102304,2025-01-09,5,9979.0,249,2,4,3,243
C102305,2024-12-01,4,9805.0,288,2,3,3,233
C102306,2025-06-05,3,6251.0,102,3,2,2,322
C102307,2025-07-03,5,17188.0,74,3,4,4,344
C102308,2025-05-19,2,3583.0,119,3,1,1,311
C102309,2025-08-28,3,6881.0,18,4,2,2,422
C102310,2025-08-08,6,10339.0,38,4,4,3,443
C102311,2025-03-02,8,25730.0,197,2,4,4,244
C102312,2023-12-28,3,8358.0,627,1,2,2,122
C102313,2025-09-12,2,4500.0,3,4,1,1,411
C102314,2024-09-03,2,3384.0,377,1,1,1,111
C102315,2024-12-25,2,4957.0,264,2,1,1,211
C102316,2025-08-22,6,10983.0,24,4,4,3,443
C102317,2025-05-06,6,12493.0,132,3,4,3,343
C102318,2024-06-20,5,23305.0,452,1,4,4,144
C102320,2025-04-11,6,25720.0,157,2,4,4,244
C102321,2023-03-27,2,4525.0,903,1,1,1,111
C102322,2025-07-09,6,13071.0,68,3,4,3,343
C102323,2024-08-11,2,4421.0,400,1,1,1,111
C102324,2024-03-20,2,5028.0,544,1,1,1,111
C102326,2025-02-14,4,9214.0,213,2,3,2,232
C102327,2024-01-04,3,6493.0,620,1,2,2,122
C102328,2025-01-18,1,1376.0,240,2,1,1,211
C102329,2023-09-28,3,9413.0,718,1,2,3,123
C102330,2025-02-01,2,1635.0,226,2,1,1,211
C102331,2024-04-05,3,8495.0,528,1,2,2,122
C102332,2024-09-19,4,8365.0,361,1,3,2,132
C102333,2023-11-20,4,3710.0,665,1,3,1,131
C102335,2025-07-02,6,11156.0,75,3,4,3,343
C102336,2024-10-03,2,6862.0,347,1,1,2,112
C102337,2025-07-26,5,17530.0,51,4,4,4,444
C102338,2023-10-21,2,2865.0,695,1,1,1,111
C102339,2025-06-24,5,18919.0,83,3,4,4,344
C102340,2025-09-03,7,17622.0,12,4,4,4,444
C102341,2025-07-21,7,13892.0,56,4,4,4,444
C102342,2024-01-20,2,8166.0,604,1,1,2,112
C102343,2025-06-09,5,18148.0,98,3,4,4,344
C102344,2025-02-26,3,5520.0,201,2,2,2,222
C102345,2025-08-06,6,12319.0,40,4,4,3,443
C102346,2024-08-24,2,9183.0,387,1,1,2,112
C102347,2025-05-10,7,11793.0,128,3,4,3,343
C102348,2025-03-02,4,12559.0,197,2,3,3,233
C102349,2025-06-01,5,18672.0,106,3,4,4,344
C102350,2025-06-23,5,8795.0,84,3,4,2,342
C102351,2024-11-17,3,4609.0,302,2,2,1,221
C102352,2024-03-24,1,3747.0,540,1,1,1,111
C102353,2024-02-18,2,3357.0,575,1,1,1,111
C102354,2025-08-01,7,23113.0,45,4,4,4,444
C102355,2025-06-30,8,11825.0,77,3,4,3,343
C102356,2025-08-05,4,13069.0,41,4,3,3,433
C102357,2023-09-26,2,3475.0,720,1,1,1,111
C102358,2025-07-13,5,14992.0,64,4,4,4,444
C102359,2024-01-16,2,6670.0,608,1,1,2,112
C102360,2025-05-23,2,5761.0,115,3,1,2,312
C102361,2025-01-20,3,9914.0,238,2,2,3,223
C102362,2024-05-11,5,5221.0,492,1,4,1,141
C102363,2025-02-22,3,6439.0,205,2,2,2,222
C102364,2025-09-12,5,10643.0,3,4,4,3,443
C102365,2024-09-18,5,8017.0,362,1,4,2,142
C102366,2025-05-18,2,5994.0,120,3,1,2,312
C102367,2025-09-01,4,8116.0,14,4,3,2,432
C102368,2025-05-13,4,8126.0,125,3,3,2,332
C102369,2024-12-29,1,3588.0,260,2,1,1,211
C102370,2025-02-17,2,4686.0,210,2,1,1,211
C102371,2025-07-07,4,3396.0,70,3,3,1,331
C102372,2025-09-02,8,24009.0,13,4,4,4,444
C102373,2025-08-14,2,6967.0,32,4,1,2,412
C102374,2025-08-10,4,14445.0,36,4,3,4,434
C102375,2025-07-16,5,12170.0,61,4,4,3,443
C102376,2025-06-18,5,11075.0,89,3,4,3,343
C102377,2025-06-10,5,23707.0,97,3,4,4,344
C102378,2024-11-24,5,9569.0,295,2,4,3,243
C102379,2025-09-02,6,20919.0,13,4,4,4,444
C102380,2025-02-19,3,11524.0,208,2,2,3,223
C102381,2025-08-03,4,28408.0,43,4,3,4,434
C102382,2025-06-21,4,9260.0,86,3,3,3,333
C102383,2024-07-13,3,7925.0,429,1,2,2,122
C102384,2023-10-10,2,964.0,706,1,1,1,111
C102385,2023-05-24,1,1434.0,845,1,1,1,111
C102386,2025-06-21,4,14785.0,86,3,3,4,334
C102387,2024-05-30,1,1331.0,473,1,1,1,111
C102388,2024-09-10,1,4272.0,370,1,1,1,111
C102389,2025-06-03,8,12641.0,104,3,4,3,343
C102390,2025-07-14,3,19266.0,63,4,2,4,424
C102391,2025-05-24,6,16728.0,114,3,4,4,344
C102392,2025-06-04,3,6506.0,103,3,2,2,322
C102393,2025-08-19,2,6062.0,27,4,1,2,412
C102394,2025-07-07,3,4513.0,70,3,2,1,321
C102395,2025-07-11,3,11026.0,66,4,2,3,423
C102396,2025-07-05,4,9746.0,72,3,3,3,333
C102397,2025-05-03,6,23648.0,135,3,4,4,344
C102398,2024-03-26,4,6236.0,538,1,3,2,132
C102399,2024-12-18,4,13938.0,271,2,3,4,234
C102400,2025-08-24,6,28022.0,22,4,4,4,444
C102401,2024-01-07,2,3655.0,617,1,1,1,111
C102402,2024-11-17,4,7273.0,302,2,3,2,232
C102403,2025-07-09,7,30284.0,68,3,4,4,344
C102404,2025-08-16,6,14243.0,30,4,4,4,444
C102406,2025-02-24,2,3494.0,203,2,1,1,211
C102407,2025-01-30,4,6686.0,228,2,3,2,232
C102409,2024-07-17,2,2680.0,425,1,1,1,111
C102410,2025-07-22,3,2479.0,55,4,2,1,421
C102411,2025-07-17,4,10714.0,60,4,3,3,433
C102412,2024-03-28,2,6231.0,536,1,1,2,112
C102413,2024-07-01,6,10148.0,441,1,4,3,143
C102414,2023-12-16,3,10129.0,639,1,2,3,123
C102415,2025-07-07,10,24197.0,70,3,4,4,344
C102416,2025-07-04,4,12362.0,73,3,3,3,333
C102417,2025-06-17,4,3704.0,90,3,3,1,331
C102418,2025-08-30,5,20029.0,16,4,4,4,444
C102419,2025-01-11,5,19212.0,247,2,4,4,244
C102420,2024-11-18,3,15772.0,301,2,2,4,224
C102421,2024-06-12,3,7584.0,460,1,2,2,122
C102422,2025-01-27,4,13969.0,231,2,3,4,234
C102423,2025-09-14,5,8423.0,1,4,4,2,442
C102424,2025-03-16,2,13519.0,183,2,1,3,213
C102425,2025-03-15,5,7629.0,184,2,4,2,242
C102426,2025-07-24,7,15425.0,53,4,4,4,444
C102427,2025-08-22,8,22576.0,24,4,4,4,444
C102428,2025-04-29,6,9554.0,139,3,4,3,343
C102429,2025-08-20,6,15257.0,26,4,4,4,444
C102430,2025-02-14,2,1979.0,213,2,1,1,211
C102431,2025-03-26,4,12020.0,173,2,3,3,233
C102432,2025-07-05,3,10074.0,72,3,2,3,323
C102433,2024-08-06,3,4650.0,405,1,2,1,121
C102434,2024-11-07,2,1882.0,312,2,1,1,211
C102435,2025-02-01,3,4135.0,226,2,2,1,221
C102436,2025-03-28,3,6962.0,171,2,2,2,222
C102437,2025-06-17,5,12890.0,90,3,4,3,343
C102438,2025-09-14,4,8878.0,1,4,3,2,432
C102439,2025-07-03,3,11268.0,74,3,2,3,323
C102440,2025-08-12,5,7898.0,34,4,4,2,442
C102441,2025-05-03,6,12599.0,135,3,4,3,343
C102442,2024-12-20,5,7032.0,269,2,4,2,242
C102443,2025-01-18,8,9928.0,240,2,4,3,243
C102444,2025-06-21,4,9789.0,86,3,3,3,333
C102445,2025-04-19,5,10020.0,149,3,4,3,343
C102446,2025-05-31,7,16948.0,107,3,4,4,344
C102447,2024-09-25,4,6441.0,355,1,3,2,132
C102448,2025-01-28,1,1931.0,230,2,1,1,211
C102449,2025-06-19,2,4621.0,88,3,1,1,311
C102450,2024-11-12,2,6782.0,307,2,1,2,212
C102451,2025-02-23,3,6175.0,204,2,2,2,222
C102452,2025-02-12,5,10697.0,215,2,4,3,243
C102453,2025-03-05,1,2169.0,194,2,1,1,211
C102454,2024-01-14,1,962.0,610,1,1,1,111
C102455,2025-08-23,3,12211.0,23,4,2,3,423
C102456,2024-09-16,4,8942.0,364,1,3,2,132
C102457,2025-06-01,7,15587.0,106,3,4,4,344
C102458,2025-09-03,5,13239.0,12,4,4,3,443
C102459,2025-03-20,1,1719.0,179,2,1,1,211
C102460,2025-08-13,5,12331.0,33,4,4,3,443
C102461,2023-12-29,2,5520.0,626,1,1,2,112
C102462,2025-02-26,5,10196.0,201,2,4,3,243
C102463,2025-06-14,3,8564.0,93,3,2,2,322
C102464,2024-07-11,3,17078.0,431,1,2,4,124
C102465,2025-07-25,2,2465.0,52,4,1,1,411
C102466,2023-04-10,2,4540.0,889,1,1,1,111
C102467,2025-09-09,6,12887.0,6,4,4,3,443
C102468,2025-05-30,4,8898.0,108,3,3,2,332
C102469,2023-12-15,3,11441.0,640,1,2,3,123
C102470,2025-05-28,7,17269.0,110,3,4,4,344
C102471,2025-06-04,3,3522.0,103,3,2,1,321
C102473,2025-01-02,5,10294.0,256,2,4,3,243
C102474,2025-05-22,4,5709.0,116,3,3,2,332
C102475,2025-09-01,7,17614.0,14,4,4,4,444
C102476,2025-05-02,2,2455.0,136,3,1,1,311
C102477,2024-03-19,2,2144.0,545,1,1,1,111
C102478,2025-08-31,4,7775.0,15,4,3,2,432
C102479,2025-02-09,4,5984.0,218,2,3,2,232
C102480,2024-11-21,2,6820.0,298,2,1,2,212
C102481,2025-03-26,6,19048.0,173,2,4,4,244
C102482,2024-04-28,2,7521.0,505,1,1,2,112
C102483,2025-07-15,1,2022.0,62,4,1,1,411
C102484,2024-07-03,4,7375.0,439,1,3,2,132
C102485,2024-07-11,3,8427.0,431,1,2,2,122
C102486,2025-06-05,6,19768.0,102,3,4,4,344
C102487,2025-05-15,5,12926.0,123,3,4,3,343
C102488,2025-05-27,5,23717.0,111,3,4,4,344
C102489,2025-01-18,1,2244.0,240,2,1,1,211
C102490,2024-12-15,3,9066.0,274,2,2,2,222
C102491,2025-02-21,5,18186.0,206,2,4,4,244
C102492,2025-01-17,3,5754.0,241,2,2,2,222
C102493,2025-06-28,5,9312.0,79,3,4,3,343
C102494,2025-07-02,5,16138.0,75,3,4,4,344
C102495,2023-12-18,1,2942.0,637,1,1,1,111
C102496,2024-10-02,3,9572.0,348,1,2,3,123
C102497,2025-09-01,7,16840.0,14,4,4,4,444
C102498,2024-01-17,3,10084.0,607,1,2,3,123
C102499,2024-11-23,3,3732.0,296,2,2,1,221
