order_id,order_date,customer_id,product,category,quantity,price,sales,cost,profit,age,gender,region,year,month,month_year
O205758,2023-12-02,C101528,Smartwatch Pro,Electronics,2,1589.0,3178.0,2324,854,56,Female,South,2023,12,2023-12
O208603,2024-02-14,C102045,Water Bottle,Sports,4,1151.0,4604.0,3398,1206,18,Female,South,2024,2,2024-02
O208097,2025-06-27,C100664,Dumbbell 5kg,Sports,4,1057.0,4228.0,3238,990,18,Male,West,2025,6,2025-06
O202328,2023-04-09,C100584,Hoodie Cozy,Clothing,2,1301.0,2602.0,1761,841,50,Female,East,2023,4,2023-04
O205629,2024-02-15,C100899,Throw Pillow,Home,2,405.0,810.0,557,253,41,Male,North,2024,2,2024-02
O208236,2024-02-26,C100339,Water Bottle,Sports,3,1099.0,3297.0,2670,627,31,Female,West,2024,2,2024-02
O207888,2024-04-12,C100110,Lip Balm,Beauty,3,1043.0,3129.0,2346,783,38,Male,West,2024,4,2024-04
O205165,2025-03-02,C100966,Sneakers Lite,Clothing,1,1254.0,1254.0,967,287,26,Male,South,2025,3,2025-03
O209814,2025-07-05,C100717,Ceramic Mug,Home,1,1542.0,1542.0,1163,379,18,Male,North,2025,7,2025-07
O207695,2023-06-24,C101057,Hoodie Cozy,Clothing,1,1725.0,1725.0,1062,663,60,Female,South,2023,6,2023-06
O203059,2025-01-22,C101755,Bluetooth Speaker,Electronics,2,2464.0,4928.0,3314,1614,58,Other,West,2025,1,2025-01
O208270,2023-03-12,C101204,Portable Charger,Electronics,2,2260.0,4520.0,3611,909,41,Male,Central,2023,3,2023-03
O209658,2023-10-05,C100291,Smartwatch Pro,Electronics,2,1534.0,3068.0,2046,1022,29,Female,North,2023,10,2023-10
O204635,2025-04-12,C102297,Yoga Mat,Sports,2,293.0,586.0,477,109,23,Female,East,2025,4,2025-04
O201618,2024-10-27,C100943,Throw Pillow,Home,1,414.0,414.0,265,149,30,Male,West,2024,10,2024-10
O206975,2023-06-26,C102359,Smartwatch Pro,Electronics,1,1658.0,1658.0,1021,637,26,Other,East,2023,6,2023-06
O201199,2023-10-30,C100371,Earbuds X1,Electronics,1,2134.0,2134.0,1583,551,55,Female,South,2023,10,2023-10
O203015,2025-07-03,C102307,Bluetooth Speaker,Electronics,3,2033.0,6099.0,4147,1952,44,Female,North,2025,7,2025-07
O204923,2023-06-11,C100524,Phone Case,Electronics,1,923.0,923.0,590,333,58,Male,South,2023,6,2023-06
O204377,2023-12-13,C102331,Sneakers Lite,Clothing,3,1207.0,3621.0,2320,1301,59,Female,Central,2023,12,2023-12
O206419,2024-04-29,C100597,Portable Charger,Electronics,1,1819.0,1819.0,1239,580,36,Male,South,2024,4,2024-04
O208555,2025-03-23,C101767,Phone Case,Electronics,1,498.0,498.0,399,99,37,Male,East,2025,3,2025-03
O201121,2024-03-25,C100102,Earbuds X1,Electronics,1,1940.0,1940.0,1238,702,31,Male,East,2024,3,2024-03
O208909,2024-12-22,C102113,Yoga Mat,Sports,2,296.0,592.0,489,103,52,Male,Central,2024,12,2024-12
O204030,2024-05-22,C100011,Lip Balm,Beauty,2,871.0,1742.0,1332,608,55,Female,North,2024,5,2024-05
O205556,2024-05-19,C101414,Earbuds X1,Electronics,5,2557.0,12785.0,8432,4353,47,Male,West,2024,5,2024-05
O208895,2025-08-02,C101700,LED Lamp,Home,3,512.0,1536.0,921,615,34,Female,Central,2025,8,2025-08
O206005,2023-04-21,C100637,Portable Charger,Electronics,4,1600.0,6400.0,4391,2009,42,Female,East,2023,4,2023-04
O206391,2023-03-03,C101138,Portable Charger,Electronics,4,2515.0,10060.0,8194,1866,26,Female,West,2023,3,2023-03
O201957,2024-02-05,C100445,Lip Balm,Beauty,6,718.0,4308.0,3045,1263,57,Other,South,2024,2,2024-02
O200293,2023-05-10,C102180,Water Bottle,Sports,1,988.0,988.0,722,266,24,Female,Central,2023,5,2023-05
O205205,2024-11-29,C100015,Lip Balm,Beauty,3,1138.0,3414.0,2484,930,43,Male,North,2024,11,2024-11
O204793,2024-02-11,C100443,Sneakers Lite,Clothing,1,1219.0,1219.0,965,254,35,Male,North,2024,2,2024-02
O201479,2024-09-26,C101568,Yoga Mat,Sports,5,563.0,2815.0,2193,622,28,Male,East,2024,9,2024-09
O201684,2023-03-28,C100192,Hoodie Cozy,Clothing,2,1084.0,2168.0,1418,750,41,Female,Central,2023,3,2023-03
O206641,2025-06-18,C102427,Phone Case,Electronics,1,713.0,713.0,431,282,37,Male,East,2025,6,2025-06
O209355,2025-04-26,C101395,Yoga Mat,Sports,1,499.0,499.0,301,198,47,Male,North,2025,4,2025-04
O200500,2023-10-15,C101005,Lip Balm,Beauty,4,1064.0,4256.0,3020,1236,59,Female,West,2023,10,2023-10
O200623,2023-07-08,C102444,Bluetooth Speaker,Electronics,2,2097.0,4194.0,2588,1606,50,Male,East,2023,7,2023-07
O209730,2025-05-20,C100348,Slim Jeans,Clothing,1,701.0,701.0,594,107,36,Male,West,2025,5,2025-05
O200761,2023-08-05,C102251,T-Shirt Classic,Clothing,1,1565.0,1565.0,1135,430,25,Male,North,2023,8,2023-08
O204011,2024-07-07,C101079,Yoga Mat,Sports,3,329.0,987.0,727,260,26,Male,North,2024,7,2024-07
O206853,2023-09-23,C100530,Lip Balm,Beauty,1,932.0,932.0,718,214,54,Female,East,2023,9,2023-09
O203772,2025-09-13,C101757,Sneakers Lite,Clothing,3,853.0,2559.0,1866,693,27,Female,West,2025,9,2025-09
O209749,2024-01-27,C102187,Hoodie Cozy,Clothing,2,923.0,1846.0,1338,508,58,Male,South,2024,1,2024-01
O209696,2023-06-03,C101199,Sneakers Lite,Clothing,1,1571.0,1571.0,1302,269,53,Female,East,2023,6,2023-06
O203307,2023-03-24,C100758,Portable Charger,Electronics,4,1284.0,5136.0,4248,888,24,Male,Central,2023,3,2023-03
O207411,2023-08-05,C100703,Phone Case,Electronics,4,588.0,2352.0,1546,806,38,Female,East,2023,8,2023-08
O202973,2025-04-01,C100656,Phone Case,Electronics,3,507.0,1521.0,1105,416,40,Female,Central,2025,4,2025-04
O207457,2023-02-19,C101477,Water Bottle,Sports,3,1033.0,3099.0,1883,1216,31,Female,Central,2023,2,2023-02
O200582,2025-07-24,C100313,Slim Jeans,Clothing,4,492.0,1968.0,1441,527,26,Female,North,2025,7,2025-07
O206515,2023-12-06,C102233,Dumbbell 5kg,Sports,3,739.0,2217.0,1781,436,58,Male,South,2023,12,2023-12
O208540,2025-03-02,C102348,LED Lamp,Home,3,848.0,2544.0,1575,969,51,Male,East,2025,3,2025-03
O207070,2024-02-21,C101571,Lip Balm,Beauty,3,732.0,2196.0,1532,664,46,Female,North,2024,2,2024-02
O205135,2023-01-03,C101687,Bed Sheet Set,Home,2,718.0,1436.0,1201,235,44,Unknown,North,2023,1,2023-01
O201496,2023-06-06,C101880,Phone Case,Electronics,1,527.0,527.0,349,178,42,Male,North,2023,6,2023-06
O209556,2025-05-17,C102004,Throw Pillow,Home,3,692.0,2076.0,1414,662,28,Male,South,2025,5,2025-05
O208187,2024-04-24,C102382,Ceramic Mug,Home,3,852.0,2556.0,2069,487,37,Female,West,2024,4,2024-04
O200092,2024-07-19,C102198,Sunscreen SPF50,Beauty,2,459.0,918.0,720,198,27,Male,South,2024,7,2024-07
O207064,2024-04-23,C101151,Throw Pillow,Home,2,495.0,990.0,756,234,50,Male,South,2024,4,2024-04
O201862,2023-07-06,C102025,Bluetooth Speaker,Electronics,3,1879.0,5637.0,4311,1326,25,Male,North,2023,7,2023-07
O207838,2024-12-11,C101682,Throw Pillow,Home,1,456.0,456.0,354,102,47,Female,North,2024,12,2024-12
O209113,2023-03-10,C101026,Throw Pillow,Home,1,676.0,676.0,466,210,33,Female,North,2023,3,2023-03
O200794,2023-03-10,C102008,Sneakers Lite,Clothing,4,1002.0,4008.0,2470,1538,31,Female,West,2023,3,2023-03
O207743,2024-03-02,C102378,Dumbbell 5kg,Sports,1,1155.0,1155.0,877,278,35,Male,South,2024,3,2024-03
O207753,2025-04-20,C101720,Yoga Mat,Sports,2,383.0,766.0,555,211,58,Female,West,2025,4,2025-04
O205703,2024-04-21,C101094,Bed Sheet Set,Home,2,561.0,1122.0,711,411,49,Female,South,2024,4,2024-04
O201402,2025-04-19,C102355,Phone Case,Electronics,3,613.0,1839.0,1532,307,36,Male,Central,2025,4,2025-04
O206870,2024-03-14,C101784,T-Shirt Classic,Clothing,2,972.0,1944.0,1227,717,21,Unknown,East,2024,3,2024-03
O208843,2024-10-30,C100727,LED Lamp,Home,1,598.0,598.0,396,202,47,Male,South,2024,10,2024-10
O206372,2023-07-25,C100119,Lip Balm,Beauty,3,881.0,2643.0,1817,826,20,Male,South,2023,7,2023-07
O208599,2023-09-10,C101208,Water Bottle,Sports,2,1174.0,2348.0,1416,932,47,Male,East,2023,9,2023-09
O209704,2024-09-09,C101869,Ceramic Mug,Home,1,841.0,841.0,566,275,33,Female,North,2024,9,2024-09
O206482,2024-01-19,C100932,Earbuds X1,Electronics,3,2133.0,6399.0,4815,1584,40,Female,East,2024,1,2024-01
O200311,2025-06-02,C100502,Portable Charger,Electronics,3,1833.0,5499.0,3516,1983,28,Female,South,2025,6,2025-06
O202239,2024-07-04,C101214,Lip Balm,Beauty,2,605.0,1210.0,869,341,35,Female,West,2024,7,2024-07
O207944,2023-11-10,C100622,Portable Charger,Electronics,3,2199.0,6597.0,4105,2492,36,Male,North,2023,11,2023-11
O205504,2024-12-15,C100745,Bluetooth Speaker,Electronics,3,2284.0,6852.0,4672,2180,38,Male,East,2024,12,2024-12
O205123,2023-04-10,C102265,Yoga Mat,Sports,2,422.0,844.0,708,136,59,Male,East,2023,4,2023-04
O208550,2025-04-29,C102224,Face Serum,Beauty,1,737.0,737.0,531,206,42,Other,West,2025,4,2025-04
O202183,2025-08-22,C102296,Ceramic Mug,Home,2,852.0,1704.0,1430,274,32,Female,South,2025,8,2025-08
O205688,2023-04-06,C100216,Slim Jeans,Clothing,2,480.0,960.0,778,182,49,Male,South,2023,4,2023-04
O208993,2025-06-03,C101373,Bluetooth Speaker,Electronics,3,1793.0,5379.0,3511,1868,26,Female,Central,2025,6,2025-06
O200321,2023-05-04,C101986,Hoodie Cozy,Clothing,2,1719.0,3438.0,2892,546,48,Female,West,2023,5,2023-05
O205739,2025-04-05,C101856,Face Serum,Beauty,4,614.0,2456.0,1674,782,19,Male,South,2025,4,2025-04
O209712,2025-02-16,C101025,LED Lamp,Home,3,548.0,1644.0,1053,591,43,Male,North,2025,2,2025-02
O203105,2025-04-17,C101206,Yoga Mat,Sports,2,319.0,638.0,401,237,52,Male,Central,2025,4,2025-04
O204354,2023-08-20,C100447,Sneakers Lite,Clothing,3,809.0,2427.0,1908,519,60,Female,South,2023,8,2023-08
O208949,2025-08-04,C101798,Slim Jeans,Clothing,2,662.0,1324.0,1000,324,50,Male,North,2025,8,2025-08
O200088,2025-05-21,C101334,Slim Jeans,Clothing,2,660.0,1320.0,1113,207,30,Female,West,2025,5,2025-05
O208051,2023-12-10,C100640,Slim Jeans,Clothing,2,422.0,844.0,625,219,59,Female,West,2023,12,2023-12
O203601,2024-04-07,C101982,T-Shirt Classic,Clothing,1,1461.0,1461.0,1041,420,52,Male,South,2024,4,2024-04
O205434,2025-07-26,C102243,Earbuds X1,Electronics,4,2228.0,8912.0,6007,2905,37,Male,South,2025,7,2025-07
O204792,2023-08-04,C100117,Ceramic Mug,Home,1,1366.0,1366.0,883,483,53,Male,East,2023,8,2023-08
O201897,2024-10-02,C102286,Smartwatch Pro,Electronics,2,1633.0,3266.0,2131,1135,53,Female,East,2024,10,2024-10
O205770,2024-04-02,C100953,Ceramic Mug,Home,4,1288.0,5152.0,3675,1477,27,Female,Central,2024,4,2024-04
O208547,2024-06-20,C101154,Earbuds X1,Electronics,1,1489.0,1489.0,1117,372,23,Other,North,2024,6,2024-06
O204924,2025-01-15,C101604,Lip Balm,Beauty,2,1083.0,2166.0,1691,475,34,Female,East,2025,1,2025-01
O209365,2023-08-07,C102101,Bluetooth Speaker,Electronics,3,1308.0,3924.0,3176,748,23,Female,South,2023,8,2023-08
O201482,2023-04-28,C102404,Water Bottle,Sports,2,803.0,1606.0,977,629,29,Male,Central,2023,4,2023-04
O203550,2024-02-18,C101842,Lip Balm,Beauty,3,871.0,2613.0,2748,630,51,Female,West,2024,2,2024-02
O205838,2024-02-07,C100226,Lip Balm,Beauty,4,1065.0,4260.0,2832,1428,28,Male,South,2024,2,2024-02
O206340,2024-07-13,C100619,Ceramic Mug,Home,3,1296.0,3888.0,2843,1045,21,Female,South,2024,7,2024-07
O202167,2025-09-10,C101330,T-Shirt Classic,Clothing,2,1650.0,3300.0,2660,640,58,Female,South,2025,9,2025-09
O200856,2023-10-28,C102316,Bed Sheet Set,Home,1,668.0,668.0,489,179,30,Male,East,2023,10,2023-10
O209664,2025-01-03,C102280,Water Bottle,Sports,6,574.0,3444.0,2780,664,38,Female,South,2025,1,2025-01
O208759,2023-03-11,C102126,Hoodie Cozy,Clothing,3,1722.0,5166.0,4215,951,47,Female,North,2023,3,2023-03
O202119,2024-11-19,C100714,LED Lamp,Home,1,844.0,844.0,648,196,49,Male,South,2024,11,2024-11
O201963,2024-01-26,C101564,Throw Pillow,Home,6,367.0,2202.0,1513,689,47,Female,South,2024,1,2024-01
O204366,2024-06-23,C100526,Dumbbell 5kg,Sports,4,813.0,3252.0,2531,721,44,Female,North,2024,6,2024-06
O205133,2025-03-14,C101746,Hoodie Cozy,Clothing,3,1126.0,3378.0,2197,1181,55,Male,East,2025,3,2025-03
O204787,2023-08-16,C100704,Yoga Mat,Sports,2,557.0,1114.0,778,336,32,Male,West,2023,8,2023-08
O206734,2024-09-19,C102071,Ceramic Mug,Home,2,957.0,1914.0,1190,724,33,Female,West,2024,9,2024-09
O204847,2025-06-24,C101197,Bed Sheet Set,Home,5,550.0,2750.0,2013,737,34,Male,West,2025,6,2025-06
O200108,2024-03-31,C101140,Lip Balm,Beauty,2,877.0,1754.0,1117,637,54,Female,West,2024,3,2024-03
O203577,2023-08-26,C101138,Smartwatch Pro,Electronics,2,1262.0,2524.0,1981,543,24,Male,East,2023,8,2023-08
O205650,2025-03-09,C101521,Throw Pillow,Home,3,448.0,1344.0,1024,320,20,Female,South,2025,3,2025-03
O208960,2025-02-26,C102344,T-Shirt Classic,Clothing,1,1805.0,1805.0,1202,603,30,Male,North,2025,2,2025-02
O203755,2024-09-19,C101021,Yoga Mat,Sports,3,385.0,1155.0,797,358,56,Female,North,2024,9,2024-09
O205019,2023-12-09,C101607,Lip Balm,Beauty,3,729.0,2187.0,1441,746,26,Male,South,2023,12,2023-12
O209968,2024-02-20,C100733,Yoga Mat,Sports,4,460.0,1840.0,1363,477,51,Male,North,2024,2,2024-02
O201458,2023-01-15,C102279,Bluetooth Speaker,Electronics,4,2503.0,10012.0,6602,3410,35,Female,East,2023,1,2023-01
O202189,2023-08-12,C100984,T-Shirt Classic,Clothing,1,1247.0,1247.0,757,490,34,Female,West,2023,8,2023-08
O206466,2023-10-27,C101818,Lip Balm,Beauty,3,1026.0,3078.0,2340,738,26,Male,West,2023,10,2023-10
O201599,2024-10-01,C100837,Portable Charger,Electronics,2,2006.0,4012.0,2772,1240,41,Male,East,2024,10,2024-10
O205447,2025-02-28,C100848,Bed Sheet Set,Home,5,604.0,3020.0,1994,1026,31,Male,East,2025,2,2025-02
O202932,2024-07-17,C100096,LED Lamp,Home,2,509.0,1018.0,709,309,28,Female,South,2024,7,2024-07
O201783,2023-07-28,C101977,Hoodie Cozy,Clothing,3,1785.0,5355.0,4180,1175,42,Male,East,2023,7,2023-07
O206237,2024-01-17,C102292,Hoodie Cozy,Clothing,3,1601.0,4803.0,3711,1092,34,Female,South,2024,1,2024-01
O208608,2023-06-17,C100556,Water Bottle,Sports,4,1032.0,4128.0,2688,1440,53,Male,South,2023,6,2023-06
O206940,2025-03-03,C100398,Ceramic Mug,Home,3,1555.0,4665.0,3942,723,58,Other,West,2025,3,2025-03
O200576,2025-05-26,C100664,Throw Pillow,Home,2,560.0,1120.0,917,203,35,Male,South,2025,5,2025-05
O200624,2024-12-04,C102441,Throw Pillow,Home,3,595.0,1785.0,1122,663,51,Female,South,2024,12,2024-12
O201981,2024-03-18,C101289,Hoodie Cozy,Clothing,6,873.0,5238.0,4350,888,35,Female,North,2024,3,2024-03
O203320,2024-08-31,C100242,T-Shirt Classic,Clothing,2,1686.0,3372.0,2244,1128,18,Female,West,2024,8,2024-08
O203487,2023-11-16,C100958,Water Bottle,Sports,3,967.0,2901.0,2186,715,31,Female,Central,2023,11,2023-11
O202907,2025-06-09,C100734,Dumbbell 5kg,Sports,2,686.0,1372.0,868,504,29,Male,West,2025,6,2025-06
O205927,2023-03-06,C102000,Face Serum,Beauty,4,681.0,2724.0,1916,808,26,Male,Central,2023,3,2023-03
O204681,2023-03-18,C100459,Throw Pillow,Home,2,335.0,670.0,536,134,54,Male,South,2023,3,2023-03
O201068,2025-04-04,C101176,Hoodie Cozy,Clothing,4,1201.0,4804.0,3563,1241,42,Male,North,2025,4,2025-04
O200590,2024-10-20,C100804,Water Bottle,Sports,1,1050.0,1050.0,796,254,60,Male,North,2024,10,2024-10
O201123,2023-05-06,C100768,Dumbbell 5kg,Sports,1,1105.0,1105.0,723,382,23,Female,West,2023,5,2023-05
O200795,2023-04-09,C102333,Sunscreen SPF50,Beauty,3,519.0,1557.0,1148,409,23,Female,South,2023,4,2023-04
O209394,2023-02-01,C101174,Lip Balm,Beauty,1,936.0,936.0,751,185,22,Female,North,2023,2,2023-02
O204110,2024-10-06,C100316,Slim Jeans,Clothing,2,481.0,962.0,757,205,31,Female,West,2024,10,2024-10
O206518,2024-06-23,C102060,Sunscreen SPF50,Beauty,4,562.0,2248.0,1636,612,58,Unknown,West,2024,6,2024-06
O209993,2024-10-24,C101479,Yoga Mat,Sports,2,336.0,672.0,478,194,21,Male,North,2024,10,2024-10
O200713,2025-01-23,C100812,Phone Case,Electronics,2,518.0,1036.0,666,370,60,Female,North,2025,1,2025-01
O205697,2024-09-29,C101759,Bluetooth Speaker,Electronics,1,2548.0,2548.0,1626,922,43,Female,South,2024,9,2024-09
O204698,2025-05-03,C102397,Earbuds X1,Electronics,2,2569.0,5138.0,3743,1395,19,Male,East,2025,5,2025-05
O208535,2023-11-19,C101248,Sunscreen SPF50,Beauty,2,670.0,1340.0,1123,217,59,Male,South,2023,11,2023-11
O201746,2025-03-25,C102059,Slim Jeans,Clothing,2,387.0,774.0,608,166,56,Male,East,2025,3,2025-03
O203944,2023-07-17,C102485,Earbuds X1,Electronics,2,2588.0,5176.0,4397,779,37,Female,East,2023,7,2023-07
O208604,2024-09-02,C101863,Bluetooth Speaker,Electronics,1,1233.0,1233.0,1044,189,33,Male,Central,2024,9,2024-09
O208211,2023-11-30,C100893,Sunscreen SPF50,Beauty,2,484.0,968.0,728,240,32,Female,South,2023,11,2023-11
O208737,2023-01-25,C100413,Yoga Mat,Sports,3,329.0,987.0,703,284,25,Female,West,2023,1,2023-01
O208287,2025-04-25,C101379,LED Lamp,Home,2,660.0,1320.0,845,475,18,Male,South,2025,4,2025-04
O203328,2024-01-15,C101792,LED Lamp,Home,3,427.0,1281.0,950,331,58,Female,Central,2024,1,2024-01
O200439,2024-03-13,C102397,Earbuds X1,Electronics,4,2213.0,8852.0,6340,2512,24,Male,South,2024,3,2024-03
O200360,2023-12-12,C101872,Dumbbell 5kg,Sports,2,1007.0,2014.0,1439,575,58,Male,West,2023,12,2023-12
O206366,2025-01-15,C101125,Bed Sheet Set,Home,2,945.0,1890.0,1296,594,51,Female,South,2025,1,2025-01
O204768,2025-09-03,C100619,Dumbbell 5kg,Sports,1,842.0,842.0,540,302,19,Other,North,2025,9,2025-09
O205707,2023-09-19,C101102,Throw Pillow,Home,2,560.0,1120.0,698,422,45,Female,North,2023,9,2023-09
O203149,2024-09-21,C101361,T-Shirt Classic,Clothing,1,1365.0,1365.0,907,458,31,Female,West,2024,9,2024-09
O205593,2024-11-30,C101561,Sneakers Lite,Clothing,1,836.0,836.0,579,257,59,Male,South,2024,11,2024-11
O202545,2025-01-19,C101749,Lip Balm,Beauty,2,866.0,1732.0,1149,583,47,Male,East,2025,1,2025-01
O202614,2024-01-06,C100246,Bed Sheet Set,Home,4,699.0,2796.0,1801,995,52,Other,South,2024,1,2024-01
O208023,2025-06-27,C101422,Throw Pillow,Home,2,459.0,918.0,558,360,40,Male,West,2025,6,2025-06
O202110,2024-05-20,C100227,Bluetooth Speaker,Electronics,3,1471.0,4413.0,2697,1716,51,Female,East,2024,5,2024-05
O204771,2025-07-25,C102337,Hoodie Cozy,Clothing,1,1768.0,1768.0,1480,288,50,Male,West,2025,7,2025-07
O205491,2023-03-23,C100374,Earbuds X1,Electronics,4,1231.0,4924.0,3834,1090,44,Female,West,2023,3,2023-03
O200733,2024-02-17,C101293,Throw Pillow,Home,2,625.0,1250.0,795,455,19,Male,North,2024,2,2024-02
O204961,2025-02-25,C100949,Water Bottle,Sports,1,1078.0,1078.0,802,276,31,Male,Central,2025,2,2025-02
O206118,2024-12-14,C100071,Slim Jeans,Clothing,5,556.0,2780.0,2283,497,25,Male,West,2024,12,2024-12
O206176,2024-04-09,C101834,Phone Case,Electronics,1,582.0,582.0,476,106,60,Male,Central,2024,4,2024-04
O209970,2023-09-12,C102365,Lip Balm,Beauty,5,987.0,4935.0,3349,1586,59,Male,East,2023,9,2023-09
O203460,2024-02-12,C100641,Lip Balm,Beauty,3,937.0,2811.0,1922,889,50,Female,West,2024,2,2024-02
O203994,2025-02-20,C101780,Sunscreen SPF50,Beauty,3,587.0,1761.0,1066,695,19,Female,East,2025,2,2025-02
O209242,2025-08-08,C100414,Phone Case,Electronics,3,755.0,2265.0,1521,744,49,Male,North,2025,8,2025-08
O203482,2023-09-18,C101479,Yoga Mat,Sports,2,532.0,1064.0,871,193,60,Male,East,2023,9,2023-09
O200416,2025-03-26,C101787,Sneakers Lite,Clothing,5,1194.0,5970.0,4778,1192,32,Female,South,2025,3,2025-03
O201217,2023-01-03,C102273,Smartwatch Pro,Electronics,5,907.0,4535.0,3318,1217,41,Female,Central,2023,1,2023-01
O200510,2025-02-23,C101280,Sunscreen SPF50,Beauty,3,432.0,1296.0,907,389,50,Male,North,2025,2,2025-02
O201501,2023-05-10,C101503,Sunscreen SPF50,Beauty,1,685.0,685.0,466,219,45,Male,South,2023,5,2023-05
O203019,2023-08-30,C102088,Phone Case,Electronics,3,910.0,2730.0,1668,1062,51,Other,South,2023,8,2023-08
O201523,2023-10-29,C100165,Phone Case,Electronics,3,684.0,2052.0,1608,444,52,Female,West,2023,10,2023-10
O202029,2025-01-08,C101189,Yoga Mat,Sports,2,333.0,666.0,437,229,25,Female,South,2025,1,2025-01
O205866,2024-04-18,C100334,Portable Charger,Electronics,2,1741.0,3482.0,2666,816,38,Female,West,2024,4,2024-04
O204981,2023-06-27,C101447,Sneakers Lite,Clothing,2,963.0,1926.0,1594,332,37,Male,West,2023,6,2023-06
O200487,2023-09-13,C100969,Throw Pillow,Home,1,492.0,492.0,342,150,55,Male,South,2023,9,2023-09
O203885,2025-01-29,C100255,T-Shirt Classic,Clothing,3,1683.0,5049.0,3325,1724,53,Male,Central,2025,1,2025-01
O206055,2024-01-25,C100494,Bed Sheet Set,Home,1,937.0,937.0,615,322,56,Female,West,2024,1,2024-01
O202150,2024-09-26,C101469,T-Shirt Classic,Clothing,1,1273.0,1273.0,789,484,37,Male,West,2024,9,2024-09
O203533,2023-08-14,C100793,Phone Case,Electronics,3,538.0,1614.0,1115,499,43,Male,North,2023,8,2023-08
O207251,2024-01-13,C101896,Lip Balm,Beauty,4,581.0,2324.0,1752,572,60,Female,South,2024,1,2024-01
O207792,2024-03-16,C100704,Lip Balm,Beauty,3,874.0,2622.0,1867,755,20,Female,North,2024,3,2024-03
O203279,2024-10-19,C102411,Hoodie Cozy,Clothing,1,1002.0,1002.0,690,312,36,Male,East,2024,10,2024-10
O206768,2025-01-03,C102109,Yoga Mat,Sports,1,300.0,300.0,250,50,34,Female,West,2025,1,2025-01
O208018,2025-08-07,C101835,Lip Balm,Beauty,4,822.0,3288.0,2335,953,23,Male,Central,2025,8,2025-08
O207171,2023-12-21,C100371,Throw Pillow,Home,2,645.0,1290.0,797,493,54,Male,West,2023,12,2023-12
O207341,2024-08-28,C101225,Dumbbell 5kg,Sports,2,830.0,1660.0,1117,543,41,Other,East,2024,8,2024-08
O209478,2025-04-15,C102249,Sunscreen SPF50,Beauty,3,699.0,2097.0,1484,613,50,Male,North,2025,4,2025-04
O204099,2025-03-05,C101539,Face Serum,Beauty,3,395.0,1185.0,970,215,28,Female,North,2025,3,2025-03
O202943,2024-10-31,C101056,Dumbbell 5kg,Sports,1,1212.0,1212.0,727,485,40,Female,North,2024,10,2024-10
O207236,2024-03-09,C101693,Ceramic Mug,Home,4,1064.0,4256.0,3021,1235,18,Male,North,2024,3,2024-03
O206691,2024-03-09,C101231,Slim Jeans,Clothing,3,601.0,1803.0,1387,416,42,Male,West,2024,3,2024-03
O209218,2025-04-23,C101765,LED Lamp,Home,2,448.0,896.0,669,227,25,Male,North,2025,4,2025-04
O203208,2024-07-14,C101371,Sneakers Lite,Clothing,2,1007.0,2014.0,1363,651,23,Other,North,2024,7,2024-07
O204641,2025-04-16,C102197,Hoodie Cozy,Clothing,1,1773.0,1773.0,1237,536,29,Female,South,2025,4,2025-04
O204537,2024-01-22,C102160,Ceramic Mug,Home,2,1021.0,2042.0,1650,392,31,Male,North,2024,1,2024-01
O205438,2024-12-28,C100633,Yoga Mat,Sports,2,341.0,682.0,468,214,29,Male,South,2024,12,2024-12
O206037,2023-11-15,C100273,Sunscreen SPF50,Beauty,1,384.0,384.0,311,73,39,Male,East,2023,11,2023-11
O206536,2025-06-20,C101430,LED Lamp,Home,3,822.0,2466.0,1756,710,49,Male,West,2025,6,2025-06
O208906,2023-08-20,C100241,Phone Case,Electronics,3,919.0,2757.0,2213,544,46,Male,South,2023,8,2023-08
O201608,2025-08-24,C100551,Phone Case,Electronics,2,896.0,1792.0,1199,593,23,Female,South,2025,8,2025-08
